player_name,pitcher,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Clarke Schmidt,657376,1226,89.08172920065253,0.1264274061990212,0.6443719412724307,-0.961589218864874,94.9
Hunter Brown,686613,2962,92.55135043889263,0.12457798784604997,0.6178257933828494,-2.3053916225376896,94.9
Ben Brown,676962,1694,92.20974025974026,0.1322314049586777,0.6546635182998819,-1.380601222577013,94.7
Sean Newcomb,656794,1546,88.73486416558862,0.09896507115135834,0.648124191461837,-1.2650163582401883,94.7
Camilo Doval,666808,1103,93.62801450589302,0.13417951042611062,0.6310063463281959,-0.9251563258539378,94.6
Will Warren,701542,2802,89.54896502498217,0.1052819414703783,0.6184867951463241,-2.4034403035025673,94.5
Freddy Peralta,642547,3086,89.96163318211276,0.14095917044718081,0.6163318211276734,-2.6499881783236687,94.5
Justin Topa,623437,979,89.19111338100103,0.08580183861082738,0.6618998978549541,-0.8736161556837306,94.3
Tanner Bibee,676440,2969,88.16086224317952,0.11013809363422028,0.6412933647692826,-2.620755559728067,94.3
Dean Kremer,665152,2692,87.58777860326894,0.11255572065378901,0.6526745913818722,-2.386274412561233,94.3
Zack Littell,641793,2788,87.63045193687232,0.1058106169296987,0.6696556671449068,-2.5592050333368843,94.1
José Soriano,667755,2784,93.08943965517241,0.1206896551724138,0.6127873563218391,-2.615145827641354,94.0
Keider Montero,672456,1473,88.64317718940937,0.0943652410047522,0.6666666666666666,-1.429524102571355,93.9
Brad Keller,641745,1113,93.2774483378257,0.12129380053908356,0.6316262353998203,-1.0979381600664444,93.8
Jake Irvin,663623,2944,86.84072690217391,0.08525815217391304,0.6457201086956522,-2.934536939960507,93.7
Justin Sterner,686993,1092,89.66868131868132,0.15384615384615385,0.6346153846153846,-1.095289645997793,93.7
Daniel Lynch,663738,1088,89.20229779411765,0.09558823529411764,0.6204044117647058,-1.0828365224690748,93.7
Brent Suter,608718,1116,84.263082437276,0.10483870967741936,0.6424731182795699,-1.1328527365122192,93.6
Mason Miller,695243,972,94.90102880658436,0.22530864197530864,0.647119341563786,-1.01445718238609,93.5
David Peterson,656849,2699,87.46343090033345,0.11226380140792887,0.6424601704334939,-3.0205700579830226,93.0
