pitcher,pitch_type,n_pitches,tot_xrv,velo,hb,ivb,whiff,zone,cpv_per_100,pitch_cPV_plus,player_name
455119,ST,12,0.18927999188157704,84.48333333333333,0.945,-0.34833333333333333,0.0,0.75,1.5773332656798085,182.9,Chris Martin
458677,FC,121,-0.12544632632060557,91.36446280991736,-0.2596694214876033,1.0974380165289255,0.08264462809917356,0.6528925619834711,-0.10367464985174014,96.2,Justin Wilson
458677,FF,382,0.9335701374650706,94.46335078534031,0.43602094240837697,1.5759685863874344,0.17015706806282724,0.6596858638743456,0.24439008834164153,114.1,Justin Wilson
458677,FS,41,-0.18104934613768042,85.1390243902439,0.9065853658536586,0.26365853658536587,0.14634146341463414,0.5853658536585366,-0.44158377106751323,78.8,Justin Wilson
458677,SL,272,0.07956903353491054,87.97022058823529,-0.17720588235294119,0.24514705882352944,0.18382352941176472,0.6176470588235294,0.02925332115254064,103.0,Justin Wilson
471911,CH,166,0.3333368193296167,84.87710843373495,-0.6259638554216868,0.10686746987951806,0.1686746987951807,0.5662650602409639,0.20080531284916667,111.9,Carlos Carrasco
471911,CU,78,-0.6183397774983312,77.78717948717949,0.6648717948717948,-0.46589743589743593,0.07692307692307693,0.5,-0.79274330448504,60.7,Carlos Carrasco
471911,FF,162,-1.4282456150162721,91.4753086419753,-0.45080246913580246,0.9994444444444445,0.043209876543209874,0.5925925925925926,-0.8816330956890569,56.1,Carlos Carrasco
471911,SI,177,-0.1486320304498703,90.34293785310734,-1.1458757062146891,0.3951412429378531,0.062146892655367235,0.7005649717514124,-0.08397289855924876,97.2,Carlos Carrasco
471911,SL,194,0.14669251216725493,84.4020618556701,0.20582474226804123,0.3474226804123712,0.14432989690721648,0.6134020618556701,0.07561469699343037,105.4,Carlos Carrasco
471911,ST,2,-0.0552238811754953,77.7,1.125,-0.22499999999999998,0.0,0.0,-2.761194058774765,-40.8,Carlos Carrasco
472610,FF,16,-0.11681889186098927,96.85,-0.536875,1.303125,0.0,0.8125,-0.730118074131183,63.9,Luis García
472610,FS,196,-0.7379374267782721,88.62857142857143,-0.7617857142857143,0.39642857142857146,0.14795918367346939,0.5816326530612245,-0.3764986871317715,82.1,Luis García
472610,SI,369,2.9219552460612896,96.97777777777779,-1.1586720867208673,0.8713550135501356,0.07317073170731707,0.7425474254742548,0.7918577902605121,142.4,Luis García
472610,ST,290,-1.0381522114924389,82.87862068965516,0.9959655172413793,0.26475862068965517,0.15517241379310345,0.5344827586206896,-0.3579835212042893,83.1,Luis García
477132,CS,1,0.0010284823833013497,58.6,-0.76,-1.65,0.0,1.0,0.10284823833013497,106.8,Clayton Kershaw
477132,CU,316,-1.5791047803488143,72.32974683544305,-0.3268354430379747,-1.1964240506329114,0.16772151898734178,0.5506329113924051,-0.49971670264202983,75.8,Clayton Kershaw
477132,FF,612,0.12302180657434737,89.00588235294117,-0.0008660130718954248,1.4616993464052286,0.024509803921568627,0.6111111111111112,0.020101602381429308,102.6,Clayton Kershaw
477132,FS,98,-0.9779211492312304,83.12959183673469,0.7512244897959184,1.0607142857142857,0.17346938775510204,0.45918367346938777,-0.9978787237053371,50.1,Clayton Kershaw
477132,SI,9,0.13524077773800625,89.38888888888889,0.7211111111111111,1.3555555555555554,0.0,0.8888888888888888,1.5026753082000694,179.0,Clayton Kershaw
