player_name,pitcher,gs,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Calvin Faucher,676534,0,1054,91.4933586337761,0.10056925996204934,0.5996204933586338,-0.3967418371087508,99.6
Luis Morales,806960,9,821,91.38757612667479,0.10353227771010962,0.6053593179049939,-0.3196327873971559,99.5
Carlos Estévez,608032,0,1043,91.98581016299137,0.09395973154362416,0.6538830297219559,-0.4089388709763909,99.5
Jonathan Loáisiga,642528,0,467,93.6473233404711,0.14132762312633834,0.6723768736616702,-0.19838513818849596,99.4
Connor Brogdon,641401,0,840,89.26440476190477,0.14404761904761904,0.638095238095238,-0.3479520862819946,99.4
Reed Garrett,657585,0,979,91.73043922369766,0.13789581205311544,0.6189989785495403,-0.4234853550177295,99.3
Zach Eflin,621107,13,1127,86.22209405501332,0.10292812777284827,0.6574977817213842,-0.5170885877207254,99.2
Taylor Rogers,573124,0,894,85.33534675615213,0.1029082774049217,0.6487695749440716,-0.42180658734973797,99.1
Ryan Yarbrough,642232,11,1017,81.36932153392331,0.119960668633235,0.6332350049164208,-0.49161238418398745,99.0
Mason Barnett,686930,5,431,88.9939675174014,0.09744779582366589,0.6125290023201856,-0.2121701203729394,99.0
Sawyer Gipson-long,687830,7,463,87.86241900647948,0.12526997840172785,0.6781857451403888,-0.23144943577945615,99.0
Andrew Alvarez,674841,5,417,85.97074340527578,0.08633093525179857,0.5635491606714629,-0.2140344441748511,98.9
José Alvarado,621237,0,457,96.59518599562364,0.11597374179431072,0.6389496717724289,-0.23720340726404038,98.9
Carson Fulmer,608334,3,460,89.20630434782609,0.11739130434782609,0.6282608695652174,-0.24530236871674382,98.8
Bailey Falter,663559,24,1951,88.42716555612506,0.08508457201435161,0.6386468477703742,-1.0327866063145292,98.8
Mitchell Parker,680730,31,2705,88.60676524953789,0.10055452865064694,0.6591497227356746,-1.4801806078296296,98.7
Justin Verlander,434378,29,2608,88.24704754601227,0.12078220858895705,0.6549079754601227,-1.4150856296060386,98.7
Sean Manaea,640455,13,1095,86.57296803652967,0.14063926940639268,0.6840182648401827,-0.629005365000043,98.6
Shawn Armstrong,542888,0,1118,91.03613595706618,0.11627906976744186,0.6627906976744186,-0.6646107664577574,98.5
Jordan Hicks,663855,9,1199,92.58857381150959,0.10091743119266056,0.6213511259382819,-0.699731691963688,98.5
Caleb Boushley,676961,3,742,88.41859838274934,0.0876010781671159,0.6132075471698113,-0.4428198001366977,98.5
Cole Sands,663485,0,1143,89.62012248468942,0.10761154855643044,0.6465441819772528,-0.6734752484972487,98.5
Bowden Francis,670102,14,1141,86.954425942156,0.10867659947414549,0.6257668711656442,-0.662447969341045,98.5
Casey Legumina,668984,0,861,91.21521486643438,0.12195121951219512,0.6643437862950058,-0.5175500083416359,98.4
Greg Weissert,669711,0,1069,90.22675397567819,0.10477081384471469,0.6398503274087932,-0.6474344478630834,98.4
Randy Vásquez,681190,26,2148,88.92392923649908,0.07309124767225327,0.6340782122905028,-1.4320688725417323,98.1
Néstor Cortés,641482,8,599,86.22570951585976,0.10684474123539232,0.6110183639398998,-0.4155360439452227,98.0
Mitch Keller,656605,32,2870,89.07721254355401,0.1,0.6536585365853659,-2.0453622350351433,97.9
Aaron Civale,650644,19,1747,87.31871780194619,0.09902690326273612,0.6296508299942759,-1.2554103635299985,97.8
Jose Quintana,500779,24,2174,86.69282428702853,0.07911683532658693,0.6113155473781049,-1.5740044577514498,97.8
Eric Lauer,641778,17,1682,86.77913198573127,0.11533888228299644,0.6646848989298454,-1.2066925914826563,97.8
Cade Gibson,806188,1,908,84.71850220264317,0.0947136563876652,0.6211453744493393,-0.6795311300102772,97.7
Manuel Rodríguez,655889,0,431,93.29327146171694,0.12993039443155452,0.6519721577726219,-0.33283234672090406,97.6
Clarke Schmidt,657376,14,1226,89.08172920065253,0.1264274061990212,0.6443719412724307,-0.961589218864874,97.5
Hunter Brown,686613,31,2962,92.55135043889263,0.12457798784604997,0.6178257933828494,-2.3053916225376896,97.5
Sean Newcomb,656794,8,1546,88.73486416558862,0.09896507115135834,0.648124191461837,-1.2650163582401883,97.3
Ben Brown,676962,20,1694,92.20974025974026,0.1322314049586777,0.6546635182998819,-1.380601222577013,97.3
Dl Hall,669084,2,588,89.33078231292517,0.08673469387755102,0.6054421768707483,-0.5000560713216865,97.2
Camilo Doval,666808,0,1103,93.62801450589302,0.13417951042611062,0.6310063463281959,-0.9251563258539378,97.2
Freddy Peralta,642547,32,3086,89.96163318211276,0.14095917044718081,0.6163318211276734,-2.6499881783236687,97.1
Will Warren,701542,33,2802,89.54896502498217,0.1052819414703783,0.6184867951463241,-2.4034403035025673,97.1
Tanner Bibee,676440,31,2969,88.16086224317952,0.11013809363422028,0.6412933647692826,-2.620755559728067,97.0
Dean Kremer,665152,29,2692,87.58777860326894,0.11255572065378901,0.6526745913818722,-2.386274412561233,97.0
Justin Topa,623437,0,979,89.19111338100103,0.08580183861082738,0.6618998978549541,-0.8736161556837306,96.9
Zack Littell,641793,32,2788,87.63045193687232,0.1058106169296987,0.6696556671449068,-2.5592050333368843,96.8
José Soriano,667755,30,2784,93.08943965517241,0.1206896551724138,0.6127873563218391,-2.615145827641354,96.7
Keider Montero,672456,19,1473,88.64317718940937,0.0943652410047522,0.6666666666666666,-1.429524102571355,96.5
Brad Keller,641745,0,1113,93.2774483378257,0.12129380053908356,0.6316262353998203,-1.0979381600664444,96.5
Justin Sterner,686993,0,1092,89.66868131868132,0.15384615384615385,0.6346153846153846,-1.095289645997793,96.4
Jake Irvin,663623,33,2944,86.84072690217391,0.08525815217391304,0.6457201086956522,-2.934536939960507,96.4
Daniel Lynch,663738,0,1088,89.20229779411765,0.09558823529411764,0.6204044117647058,-1.0828365224690748,96.4
